name,M,A,R1,R2,R3,E_gap
C66H51N5O12Ti,TiO2RP,rot-EthynFuA,TMP,DTA,TMP,3.5132084372485224
C76H48N6O6Ti,TiO2RP,rot-EthynFuA,TPA,Ph,TPA,3.3818774936621594
C55H22F10N4O7Ti,TiO2RP,rot-EthynFuA,FPh,EthynPhM,FPh,3.7779477707066462
C70H51N5O12Ti,TiO2RP,rot-EthynFuA,TMP,TPA,TMP,3.5012929763863667
C79H50N6O7Ti,TiO2RP,rot-EthynFuA,TPA,EthynPhM,TPA,3.2786369775277535
C70H66N4O8Ti,TiO2RP,rot-EthynFuA,DTBP,DMP,DTBP,3.9007373671128107
C58H38N4O10Ti,TiO2RP,rot-EthynPhDA,Ph,TMP,Ph,3.907773606645719
C78H52N6O8Ti,TiO2RP,rot-EthynFuA,TPA,DMP,TPA,3.3557464256269895
C68H47N5O10Ti,TiO2RP,rot-EthynFuA,DMP,TPA,DMP,3.544727542733199
C72H55N5O14Ti,TiO2RP,rot-EthynFuA,TMP,MOTPA,TMP,3.341570030715843
C76H71N5O6Ti,TiO2RP,rot-EthynFuA,DTBP,DTA,DTBP,3.5836111514909135
C75H57N5O15Ti,TiO2RP,rot-EthynPhDA,TMP,MOTPA,TMP,3.373682020640217
C68H48N6O6Ti,TiO2RP,rot-EthynFuA,DTA,Ph,DTA,3.3497398823807316
C73H53N5O13Ti,TiO2RP,rot-EthynPhDA,TMP,TPA,TMP,3.515896271963584
C79H54N6O9Ti,TiO2RP,rot-EthynFuA,TPA,TMP,TPA,3.36642149783097
C70H52N6O8Ti,TiO2RP,rot-EthynFuA,DTA,DMP,DTA,3.3245959101819835
C55H31N5O5STi,TiO2RP,rot-EthynThPCyanoAcryl,Ph,Ph,Ph,3.7013331201567325
C61H43N5O11STi,TiO2RP,rot-EthynThPCyanoAcryl,DMP,DMP,DMP,3.5007589979946943
C79H45F5N6O7Ti,TiO2RP,rot-EthynPhDA,TPA,FPh,TPA,3.2409234480232954
C71H50N6O7Ti,TiO2RP,rot-EthynFuA,DTA,EthynPhM,DTA,3.294999522913713
C64H29F10N5O6Ti,TiO2RP,rot-EthynFuA,FPh,TPA,FPh,3.5419046797758256
C60H29F10N5O6Ti,TiO2RP,rot-EthynFuA,FPh,DTA,FPh,3.536614092991613
C88H57N7O6Ti,TiO2RP,rot-EthynFuA,TPA,TPA,TPA,3.19374772000333
C59H39N5O9STi,TiO2RP,rot-EthynThPCyanoAcryl,DMP,Ph,DMP,3.5598541418502236
C64H54N4O10Ti,TiO2RP,rot-EthynFuA,DMP,DTBP,DMP,3.8688911592206523
C68H43F5N6O6Ti,TiO2RP,rot-EthynFuA,DTA,FPh,DTA,3.2884912730985434
C90H61N7O8Ti,TiO2RP,rot-EthynFuA,TPA,MOTPA,TPA,3.0786378833897743
C82H56N6O10Ti,TiO2RP,rot-EthynPhDA,TPA,TMP,TPA,3.3244386797487095
C71H54N6O9Ti,TiO2RP,rot-EthynFuA,DTA,TMP,DTA,3.3312665416550544
C88H72N6O10Ti,TiO2RP,rot-EthynFuA,MOTPA,DTBP,MOTPA,3.008331596842936
C62H45N5O12STi,TiO2RP,rot-EthynThPCyanoAcryl,DMP,TMP,DMP,3.4002187262726693
C76H64N6O6Ti,TiO2RP,rot-EthynFuA,DTA,DTBP,DTA,3.341222461012535
C59H34F5N5O9STi,TiO2RP,rot-EthynThPCyanoAcryl,DMP,FPh,DMP,3.531570759044712
C66H33F10N5O8Ti,TiO2RP,rot-EthynFuA,FPh,MOTPA,FPh,3.3844296652116554
C67H55N5O9STi,TiO2RP,rot-EthynThPCyanoAcryl,DMP,DTBP,DMP,3.5533254046646334
C80H71N5O6Ti,TiO2RP,rot-EthynFuA,DTBP,TPA,DTBP,3.578072961881844
C87H59N7O7Ti,TiO2RP,rot-EthynPhDA,TPA,DTA,TPA,3.089647852059443
C76H57N7O6Ti,TiO2RP,rot-EthynFuA,DTA,DTA,DTA,3.1727051849401278
C84H57N7O6Ti,TiO2RP,rot-EthynFuA,TPA,DTA,TPA,3.139134450697611
C82H52N6O8Ti,TiO2RP,rot-EthynPhDA,TPA,EthynPhM,TPA,3.2075123526221887
C57H35N5O7STi,TiO2RP,rot-EthynThPCyanoAcryl,Ph,DMP,Ph,3.6024021509513204
C63H47N5O5STi,TiO2RP,rot-EthynThPCyanoAcryl,Ph,DTBP,Ph,3.679550608495447
C58H37N5O8STi,TiO2RP,rot-EthynThPCyanoAcryl,Ph,TMP,Ph,3.4969889483892302
C76H43F5N6O6Ti,TiO2RP,rot-EthynFuA,TPA,FPh,TPA,3.2561600794206242
C62H41N5O10STi,TiO2RP,rot-EthynThPCyanoAcryl,DMP,EthynPhM,DMP,3.442069635635562
C58H33N5O6STi,TiO2RP,rot-EthynThPCyanoAcryl,Ph,EthynPhM,Ph,3.5262640701813552
C93H63N7O9Ti,TiO2RP,rot-EthynPhDA,TPA,MOTPA,TPA,3.0334620874341454
C57H36N4O9Ti,TiO2RP,rot-EthynPhDA,Ph,DMP,Ph,3.9319256771682376
C59H40N4O11Ti,TiO2RP,rot-EthynPhDA,DMP,Ph,DMP,3.8668462915318287
C82H60N6O12Ti,TiO2RP,rot-EthynFuA,MOTPA,DMP,MOTPA,3.0293379488871324
C83H62N6O13Ti,TiO2RP,rot-EthynFuA,MOTPA,TMP,MOTPA,3.0671718098574274
C87H66N6O7Ti,TiO2RP,rot-EthynPhDA,TPA,DTBP,TPA,3.295111924833691
C80H56N6O10Ti,TiO2RP,rot-EthynFuA,MOTPA,Ph,MOTPA,3.037121214984495
C80H57N7O6Ti,TiO2RP,rot-EthynFuA,DTA,TPA,DTA,3.1443111757724864
C85H62N6O13Ti,TiO2RP,rot-EthynPhDA,MOTPA,DMP,MOTPA,2.9840224608997232
C61H43N5O11STi,TiO2RP,rot-EthynThPCyanoAcryl,TMP,Ph,TMP,3.3613239105161483
C86H64N6O14Ti,TiO2RP,rot-EthynPhDA,MOTPA,TMP,MOTPA,2.954815699508117
C83H53F5N6O11Ti,TiO2RP,rot-EthynPhDA,MOTPA,FPh,MOTPA,2.9475698773348995
C67H48N6O9STi,TiO2RP,rot-EthynThPCyanoAcryl,DMP,DTA,DMP,3.249878397043517
C83H58N6O11Ti,TiO2RP,rot-EthynPhDA,MOTPA,Ph,MOTPA,2.90383604366275
C61H38F5N5O11STi,TiO2RP,rot-EthynThPCyanoAcryl,TMP,FPh,TMP,3.3177121717037608
C84H64N6O6Ti,TiO2RP,rot-EthynFuA,TPA,DTBP,TPA,3.3357702530556708
C97H71N7O13Ti,TiO2RP,rot-EthynPhDA,MOTPA,MOTPA,MOTPA,2.8390169784067893
C83H58N6O11Ti,TiO2RP,rot-EthynFuA,MOTPA,EthynPhM,MOTPA,3.0081916789276875
C63H47N5O13STi,TiO2RP,rot-EthynThPCyanoAcryl,TMP,DMP,TMP,3.3202195728279094
C91H59N7O7Ti,TiO2RP,rot-EthynPhDA,TPA,TPA,TPA,3.150889990703263
C67H40N6O5STi,TiO2RP,rot-EthynThPCyanoAcryl,Ph,TPA,Ph,3.303776377273948
C62H46N4O14Ti,TiO2RP,rot-EthynPhDA,DMP,TMP,DMP,3.6938389438330432
C63H40N6O5STi,TiO2RP,rot-EthynThPCyanoAcryl,Ph,DTA,Ph,3.27589315342982
C55H21F10N5O5STi,TiO2RP,rot-EthynThPCyanoAcryl,FPh,Ph,FPh,3.713528524822891
C64H49N5O14STi,TiO2RP,rot-EthynThPCyanoAcryl,TMP,TMP,TMP,3.257180798532886
C71H48N6O9STi,TiO2RP,rot-EthynThPCyanoAcryl,DMP,TPA,DMP,3.2588835030705923
C64H45N5O12STi,TiO2RP,rot-EthynThPCyanoAcryl,TMP,EthynPhM,TMP,3.274188660452296
C82H61N7O8Ti,TiO2RP,rot-EthynFuA,DTA,MOTPA,DTA,2.9743221244050346
C69H59N5O11STi,TiO2RP,rot-EthynThPCyanoAcryl,TMP,DTBP,TMP,3.3562461879000693
C95H67N7O11Ti,TiO2RP,rot-EthynPhDA,MOTPA,TPA,MOTPA,2.860367382190134
C80H51F5N6O10Ti,TiO2RP,rot-EthynFuA,MOTPA,FPh,MOTPA,2.904592029603691
C71H63N5O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTBP,Ph,DTBP,3.655553148862964
C55H16F15N5O5STi,TiO2RP,rot-EthynThPCyanoAcryl,FPh,FPh,FPh,3.696221414699494
C73H52N6O11STi,TiO2RP,rot-EthynThPCyanoAcryl,DMP,MOTPA,DMP,3.1136564850627337
C88H65N7O10Ti,TiO2RP,rot-EthynFuA,MOTPA,DTA,MOTPA,2.8476788568161737
C94H69N7O12Ti,TiO2RP,rot-EthynFuA,MOTPA,MOTPA,MOTPA,2.8838112867629206
C92H65N7O10Ti,TiO2RP,rot-EthynFuA,MOTPA,TPA,MOTPA,2.90593249408721
C57H25F10N5O7STi,TiO2RP,rot-EthynThPCyanoAcryl,FPh,DMP,FPh,3.591054716818576
C91H67N7O11Ti,TiO2RP,rot-EthynPhDA,MOTPA,DTA,MOTPA,2.797828510530053
C63H41N5O9S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DMP,Ph,DMP,3.3838912609086265
C71H58F5N5O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTBP,FPh,DTBP,3.6466396051829406
C58H27F10N5O8STi,TiO2RP,rot-EthynThPCyanoAcryl,FPh,TMP,FPh,3.4464824227280815
C58H23F10N5O6STi,TiO2RP,rot-EthynThPCyanoAcryl,FPh,EthynPhM,FPh,3.5251799650363864
C73H67N5O7STi,TiO2RP,rot-EthynThPCyanoAcryl,DTBP,DMP,DTBP,3.5752784809035347
C86H60N6O12Ti,TiO2RP,rot-EthynPhDA,MOTPA,EthynPhM,MOTPA,2.8399042714108873
C65H45N5O11S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DMP,DMP,DMP,3.333667315847265
C61H37N5O7S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,Ph,DMP,Ph,3.4050903855201113
C79H79N5O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTBP,DTBP,DTBP,3.63691613198921
C63H36F5N5O9S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DMP,FPh,DMP,3.358397848139134
C69H44N6O7STi,TiO2RP,rot-EthynThPCyanoAcryl,Ph,MOTPA,Ph,3.150243117696732
C63H37F10N5O5STi,TiO2RP,rot-EthynThPCyanoAcryl,FPh,DTBP,FPh,3.693152464191485
C74H69N5O8STi,TiO2RP,rot-EthynThPCyanoAcryl,DTBP,TMP,DTBP,3.453778904874639
C74H65N5O6STi,TiO2RP,rot-EthynThPCyanoAcryl,DTBP,EthynPhM,DTBP,3.4992939308480118
C69H52N6O11STi,TiO2RP,rot-EthynThPCyanoAcryl,TMP,DTA,TMP,3.2327702376011302
C66H43N5O10S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DMP,EthynPhM,DMP,3.304017189927322
C73H52N6O11STi,TiO2RP,rot-EthynThPCyanoAcryl,TMP,TPA,TMP,3.232429687445233
C66H47N5O12S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DMP,TMP,DMP,3.2490841851929417
C59H44N4O12STi,TiO2RP,rot-EthynThPA,DMP,TMP,DMP,3.698060951931325
C63H30F10N6O5STi,TiO2RP,rot-EthynThPCyanoAcryl,FPh,DTA,FPh,3.284535831577159
C55H26F5N5O5STi,TiO2RP,rot-EthynThPCyanoAcryl,Ph,FPh,Ph,3.691947539057537
C61H27F10N5O7S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,FPh,DMP,FPh,3.398437798987402
C64H54N4O9STi,TiO2RP,rot-EthynThPA,DMP,DTBP,DMP,3.8345873366616843
C82H75N5O8Ti,TiO2RP,rot-EthynFuA,DTBP,MOTPA,DTBP,3.4334326408345532
C68H47N5O12S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TMP,EthynPhM,TMP,3.1592114621735163
C71H49N7O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTA,Ph,DTA,3.076676879580191
C60H46N4O5STi,TiO2RP,rot-EthynThPA,Ph,DTBP,Ph,3.963369560313822
C67H30F10N6O5STi,TiO2RP,rot-EthynThPCyanoAcryl,FPh,TPA,FPh,3.272077946307263
C58H42N4O11STi,TiO2RP,rot-EthynThPA,DMP,DMP,DMP,3.7783889675278033
C79H72N6O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTBP,DTA,DTBP,3.290131853173307
C56H38N4O9STi,TiO2RP,rot-EthynThPA,DMP,Ph,DMP,3.8383375383863267
C75H50N6O9S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DMP,TPA,DMP,3.147052780264403
C78H67N5O6S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTBP,EthynPhM,DTBP,3.338483629879306
C62H39N5O8S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,Ph,TMP,Ph,3.3016373452758216
C68H51N5O14S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TMP,TMP,TMP,3.1266054150828495
C75H56N6O13STi,TiO2RP,rot-EthynThPCyanoAcryl,TMP,MOTPA,TMP,3.1057994453416313
C52H25F5N4O5STi,TiO2RP,rot-EthynThPA,Ph,FPh,Ph,3.955091353286207
C59H23F10N5O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,FPh,Ph,FPh,3.4755116686594647
C59H33N5O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,Ph,Ph,Ph,3.4762151437971625
C56H33F5N4O9STi,TiO2RP,rot-EthynThPA,DMP,FPh,DMP,3.795643468397884
C71H44F5N7O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTA,FPh,DTA,3.0477844594598764
C82H55N7O8STi,TiO2RP,rot-EthynThPCyanoAcryl,TPA,TMP,TPA,3.09214241095367
C69H34F10N6O7STi,TiO2RP,rot-EthynThPCyanoAcryl,FPh,MOTPA,FPh,3.1100736145002656
C81H53N7O7STi,TiO2RP,rot-EthynThPCyanoAcryl,TPA,DMP,TPA,3.0928489294783503
C62H35N5O6S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,Ph,EthynPhM,Ph,3.3556787764299543
C54H34N4O7STi,TiO2RP,rot-EthynThPA,Ph,DMP,Ph,3.8810116752189288
C79H49N7O5STi,TiO2RP,rot-EthynThPCyanoAcryl,TPA,Ph,TPA,3.096420348471156
C82H51N7O6STi,TiO2RP,rot-EthynThPCyanoAcryl,TPA,EthynPhM,TPA,3.025145714718292
C83H72N6O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTBP,TPA,DTBP,3.291174181165161
C73H53N7O7STi,TiO2RP,rot-EthynThPCyanoAcryl,DTA,DMP,DTA,3.045223537235529
C74H55N7O8STi,TiO2RP,rot-EthynThPCyanoAcryl,DTA,TMP,DTA,3.067268251293399
C91H73N7O9STi,TiO2RP,rot-EthynThPCyanoAcryl,MOTPA,DTBP,MOTPA,2.7670722642697
C59H18F15N5O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,FPh,FPh,FPh,3.466632008778788
C79H65N7O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTA,DTBP,DTA,3.099223603933069
C71H57N5O9S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DMP,DTBP,DMP,3.3820847418113544
C65H45N5O11S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TMP,Ph,TMP,3.2244821572170395
C70H51N5O11STi,TiO2RP,rot-EthynThPA,DMP,MOTPA,DMP,3.4118273925327003
C67H49N5O13S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TMP,DMP,TMP,3.198681293687855
C65H40F5N5O11S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TMP,FPh,TMP,3.202240783638217
C52H30N4O5STi,TiO2RP,rot-EthynThPA,Ph,Ph,Ph,3.9862594054693545
C87H65N7O5STi,TiO2RP,rot-EthynThPCyanoAcryl,TPA,DTBP,TPA,3.112057229199081
C73H61N5O11S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TMP,DTBP,TMP,3.221884692513413
C55H32N4O6STi,TiO2RP,rot-EthynThPA,Ph,EthynPhM,Ph,3.798476404439157
C91H58N8O5STi,TiO2RP,rot-EthynThPCyanoAcryl,TPA,TPA,TPA,2.910088449040586
C58H42N4O11STi,TiO2RP,rot-EthynThPA,TMP,Ph,TMP,3.783886236616695
C79H58N8O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTA,DTA,DTA,2.907911790147182
C62H25F10N5O6S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,FPh,EthynPhM,FPh,3.3553939727039506
C74H51N7O6STi,TiO2RP,rot-EthynThPCyanoAcryl,DTA,EthynPhM,DTA,3.024765396171233
C59H40N4O10STi,TiO2RP,rot-EthynThPA,DMP,EthynPhM,DMP,3.7044077225258434
C85H76N6O7STi,TiO2RP,rot-EthynThPCyanoAcryl,DTBP,MOTPA,DTBP,3.137520379767693
C93H62N8O7STi,TiO2RP,rot-EthynThPCyanoAcryl,TPA,MOTPA,TPA,2.8078960456443838
C66H58N4O11STi,TiO2RP,rot-EthynThPA,TMP,DTBP,TMP,3.640236985770798
C62H29F10N5O8S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,FPh,TMP,FPh,3.2918812997456826
C67H49N5O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,Ph,DTBP,Ph,3.4723531920078585
C67H39F10N5O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,FPh,DTBP,FPh,3.4790150092447902
C75H65N5O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTBP,Ph,DTBP,3.4537765582766724
C58H37F5N4O11STi,TiO2RP,rot-EthynThPA,TMP,FPh,TMP,3.6599935183170373
C61H48N4O14STi,TiO2RP,rot-EthynThPA,TMP,TMP,TMP,3.616848259785229
C64H47N5O9STi,TiO2RP,rot-EthynThPA,DMP,DTA,DMP,3.519192314071347
C83H81N5O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTBP,DTBP,DTBP,3.437971812183605
C83H58N8O5STi,TiO2RP,rot-EthynThPCyanoAcryl,DTA,TPA,DTA,2.8992979896918314
C78H71N5O8S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTBP,TMP,DTBP,3.28574015235813
C60H46N4O13STi,TiO2RP,rot-EthynThPA,TMP,DMP,TMP,3.735205114952464
C75H60F5N5O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTBP,FPh,DTBP,3.451244212517963
C77H54N6O11S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TMP,TPA,TMP,3.0853296633616765
C87H58N8O5STi,TiO2RP,rot-EthynThPCyanoAcryl,TPA,DTA,TPA,2.891785425410262
C83H57N7O9STi,TiO2RP,rot-EthynThPCyanoAcryl,MOTPA,Ph,MOTPA,2.76760233869868
C67H32F10N6O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,FPh,DTA,FPh,3.1491829716860593
C60H39N5O5STi,TiO2RP,rot-EthynThPA,Ph,DTA,Ph,3.557850887885934
C71H50N6O9S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DMP,DTA,DMP,3.1218823197372103
C67H42N6O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,Ph,DTA,Ph,3.1476176792049273
C68H47N5O9STi,TiO2RP,rot-EthynThPA,DMP,TPA,DMP,3.518872988855719
C61H44N4O12STi,TiO2RP,rot-EthynThPA,TMP,EthynPhM,TMP,3.5514292458600494
C83H52F5N7O9STi,TiO2RP,rot-EthynThPCyanoAcryl,MOTPA,FPh,MOTPA,2.6739305251746828
C71H42N6O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,Ph,TPA,Ph,3.167838664522151
C83H74N6O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTBP,DTA,DTBP,3.148377617590768
C66H43N5O7STi,TiO2RP,rot-EthynThPA,Ph,MOTPA,Ph,3.425270578835466
C72H55N5O13STi,TiO2RP,rot-EthynThPA,TMP,MOTPA,TMP,3.384158086484149
C85H61N7O11STi,TiO2RP,rot-EthynThPCyanoAcryl,MOTPA,DMP,MOTPA,2.7252919460495377
C71H32F10N6O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,FPh,TPA,FPh,3.154299017309768
C77H54N6O11S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DMP,MOTPA,DMP,3.0370589128370966
C85H62N8O7STi,TiO2RP,rot-EthynThPCyanoAcryl,DTA,MOTPA,DTA,2.731517019994726
C66H51N5O11STi,TiO2RP,rot-EthynThPA,TMP,DTA,TMP,3.480626933066901
C73H54N6O11S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TMP,DTA,TMP,3.1053907068105673
C64H39N5O5STi,TiO2RP,rot-EthynThPA,Ph,TPA,Ph,3.556671668095646
C86H63N7O12STi,TiO2RP,rot-EthynThPCyanoAcryl,MOTPA,TMP,MOTPA,2.737431676927372
C75H46F5N7O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTA,FPh,DTA,2.9876301991638456
C91H67N7O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TPA,DTBP,TPA,3.0228146202698554
C75H51N7O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTA,Ph,DTA,3.0107749682093754
C86H59N7O10STi,TiO2RP,rot-EthynThPCyanoAcryl,MOTPA,EthynPhM,MOTPA,2.6736349114939912
C77H55N7O7S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTA,DMP,DTA,2.992296133157083
C78H53N7O6S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTA,EthynPhM,DTA,2.959732901836219
C73H36F10N6O7S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,FPh,MOTPA,FPh,3.007319566798401
C68H48N6O5STi,TiO2RP,rot-EthynThPA,DTA,Ph,DTA,3.3433958053839206
C70H51N5O11STi,TiO2RP,rot-EthynThPA,TMP,TPA,TMP,3.5087354901472736
C83H51N7O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TPA,Ph,TPA,3.010948258379244
C95H75N7O9S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,MOTPA,DTBP,MOTPA,2.7015493722662995
C76H48N6O5STi,TiO2RP,rot-EthynThPA,TPA,Ph,TPA,3.3669514485213767
C78H52N6O7STi,TiO2RP,rot-EthynThPA,TPA,DMP,TPA,3.3438988403880785
C78H57N7O8S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTA,TMP,DTA,2.9795955813712
C73H46N6O7S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,Ph,MOTPA,Ph,3.051931079785618
C71H54N6O8STi,TiO2RP,rot-EthynThPA,DTA,TMP,DTA,3.2922271913888608
C76H64N6O5STi,TiO2RP,rot-EthynThPA,DTA,DTBP,DTA,3.354427746457759
C83H67N7O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTA,DTBP,DTA,2.9999520964217936
C76H43F5N6O5STi,TiO2RP,rot-EthynThPA,TPA,FPh,TPA,3.2731208197068327
C85H55N7O7S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TPA,DMP,TPA,3.004766582192815
C95H66N8O9STi,TiO2RP,rot-EthynThPCyanoAcryl,MOTPA,TPA,MOTPA,2.6555577514279776
C83H46F5N7O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TPA,FPh,TPA,2.9624181476883678
C79H50N6O6STi,TiO2RP,rot-EthynThPA,TPA,EthynPhM,TPA,3.263867805358018
C70H52N6O7STi,TiO2RP,rot-EthynThPA,DTA,DMP,DTA,3.2973968522416044
C88H57N7O5STi,TiO2RP,rot-EthynThPA,TPA,TPA,TPA,3.1689913852274003
C79H44F5N7O5STi,TiO2RP,rot-EthynThPCyanoAcryl,TPA,FPh,TPA,3.0340005288517204
C76H57N7O5STi,TiO2RP,rot-EthynThPA,DTA,DTA,DTA,3.1695174195068603
C88H72N6O9STi,TiO2RP,rot-EthynThPA,MOTPA,DTBP,MOTPA,2.977904968351595
C97H70N8O11STi,TiO2RP,rot-EthynThPCyanoAcryl,MOTPA,MOTPA,MOTPA,2.6029588912617783
C79H54N6O8STi,TiO2RP,rot-EthynThPA,TPA,TMP,TPA,3.3505631163565113
C84H64N6O5STi,TiO2RP,rot-EthynThPA,TPA,DTBP,TPA,3.355921421963785
C83H60N8O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTA,DTA,DTA,2.83629108073319
C95H60N8O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TPA,TPA,TPA,2.8478809632538287
C91H66N8O9STi,TiO2RP,rot-EthynThPCyanoAcryl,MOTPA,DTA,MOTPA,2.593241408272661
C87H60N8O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTA,TPA,DTA,2.8459847293750045
C80H57N7O5STi,TiO2RP,rot-EthynThPA,DTA,TPA,DTA,3.1391911867468707
C79H58N6O13S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TMP,MOTPA,TMP,2.9616062733884974
C90H61N7O7STi,TiO2RP,rot-EthynThPA,TPA,MOTPA,TPA,3.0647377272666745
C82H60N6O11STi,TiO2RP,rot-EthynThPA,MOTPA,DMP,MOTPA,3.0064813195610895
C87H54F5N7O9S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,MOTPA,FPh,MOTPA,2.6567669858004592
C91H60N8O5S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TPA,DTA,TPA,2.820875471474892
C80H56N6O9STi,TiO2RP,rot-EthynThPA,MOTPA,Ph,MOTPA,3.0258824587848494
C86H57N7O8S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TPA,TMP,TPA,2.9932913696488868
C92H65N7O9STi,TiO2RP,rot-EthynThPA,MOTPA,TPA,MOTPA,2.924956250762534
C90H65N7O12S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,MOTPA,TMP,MOTPA,2.7042475120165363
C90H61N7O10S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,MOTPA,EthynPhM,MOTPA,2.594313864930882
C80H51F5N6O9STi,TiO2RP,rot-EthynThPA,MOTPA,FPh,MOTPA,2.9015342287239037
C83H58N6O10STi,TiO2RP,rot-EthynThPA,MOTPA,EthynPhM,MOTPA,2.961901755513054
C97H64N8O7S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,TPA,MOTPA,TPA,2.739738387296029
C82H61N7O7STi,TiO2RP,rot-EthynThPA,DTA,MOTPA,DTA,2.9887486705770243
C79H50N6O7Ti,TiO2RP,rot-EthynPhDA,TPA,Ph,TPA,3.3529176377163594
C83H62N6O12STi,TiO2RP,rot-EthynThPA,MOTPA,TMP,MOTPA,2.9932108167095066
C84H57N7O5STi,TiO2RP,rot-EthynThPA,TPA,DTA,TPA,3.1149089597840884
C89H63N7O11S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,MOTPA,DMP,MOTPA,2.707829495877604
C101H72N8O11S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,MOTPA,MOTPA,MOTPA,2.540221521949661
C89H64N8O7S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,DTA,MOTPA,DTA,2.659184236839792
C94H69N7O11STi,TiO2RP,rot-EthynThPA,MOTPA,MOTPA,MOTPA,2.875513920313324
C88H65N7O9STi,TiO2RP,rot-EthynThPA,MOTPA,DTA,MOTPA,2.8331194118241
C95H68N8O9S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,MOTPA,DTA,MOTPA,2.5303343108855643
C99H68N8O9S2Ti,TiO2RP,rot-EthynDThPCyanoAcryl,MOTPA,TPA,MOTPA,2.59457583418839
